"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 3/6/2020 7:15:46 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Auto","Estimate","10"
"TAZ 00100662, Santa Clara County, California","TAZ 00103273, Alameda County, California","Auto","Margin of Error","30"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Total, means of transportation","Margin of Error","23"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","23"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Auto","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103349, Alameda County, California","Auto","Margin of Error","35"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Total, means of transportation","Margin of Error","22"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","22"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Auto","Estimate","15"
"TAZ 00100662, Santa Clara County, California","TAZ 00103742, Alameda County, California","Auto","Margin of Error","34"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Total, means of transportation","Margin of Error","20"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","20"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Auto","Estimate","10"
"TAZ 00100663, Santa Clara County, California","TAZ 00103023, Alameda County, California","Auto","Margin of Error","33"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Total, means of transportation","Margin of Error","18"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","18"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00100663, Santa Clara County, California","TAZ 00103350, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
