"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 2/29/2020 5:22:11 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Total, means of transportation","Margin of Error","27"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","27"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Auto","Estimate","15"
"TAZ 00101560, Marin County, California","TAZ 00103183, Alameda County, California","Auto","Margin of Error","38"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Total, means of transportation","Margin of Error","27"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","27"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Auto","Estimate","15"
"TAZ 00101562, Marin County, California","TAZ 00102888, Alameda County, California","Auto","Margin of Error","38"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Total, means of transportation","Estimate","10"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Total, means of transportation","Margin of Error","16"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","16"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Worked at home","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Auto","Estimate","10"
"TAZ 00101566, Marin County, California","TAZ 00103558, Alameda County, California","Auto","Margin of Error","31"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Total, means of transportation","Estimate","15"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Total, means of transportation","Margin of Error","22"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- Drove alone","Margin of Error","22"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Railroad","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Ferryboat","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Bicycle","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Walked","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Taxicab","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Motorcycle","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Other method","Margin of Error","12"
"TAZ 00101566, Marin County, California","TAZ 00103742, Alameda County, California","Worked at home","Margin of Error","12"
